,date,region,property_type,baseline,index_value,joinYear,joinMonth,joinProvince
1799,1983-04,"Vancouver, British Columbia",School,"Index, 2002=100",60.1,1983,04,BC
1800,1983-07,Seven census metropolitan area composite,Office,"Index, 2002=100",64.5,1983,07,Canada
1801,1983-07,Seven census metropolitan area composite,Warehouse,"Index, 2002=100",58.8,1983,07,Canada
1802,1983-07,Seven census metropolitan area composite,Shopping centre,"Index, 2002=100",64.7,1983,07,Canada
1803,1983-07,Seven census metropolitan area composite,Light factory,"Index, 2002=100",56.4,1983,07,Canada
1804,1983-07,Seven census metropolitan area composite,School,"Index, 2002=100",63.4,1983,07,Canada
1805,1983-07,"Halifax, Nova Scotia",Office,"Index, 2002=100",78.9,1983,07,NS
1806,1983-07,"Halifax, Nova Scotia",Office,"Index, 2002=100",85.9,1983,07,NS
1807,1983-07,"Halifax, Nova Scotia",Office,"Index, 2002=100",90.8,1983,07,NS
1808,1983-07,"Halifax, Nova Scotia",Office,"Index, 2002=100",58.5,1983,07,NS
1809,1983-07,"Halifax, Nova Scotia",Office,"Index, 2002=100",62.2,1983,07,NS
1810,1983-07,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",77.6,1983,07,NS
1811,1983-07,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",78.3,1983,07,NS
1812,1983-07,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",82.8,1983,07,NS
1813,1983-07,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",58.2,1983,07,NS
1814,1983-07,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",63.2,1983,07,NS
1815,1983-07,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",74.2,1983,07,NS
1816,1983-07,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",74.4,1983,07,NS
1817,1983-07,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",78.9,1983,07,NS
1818,1983-07,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",65.2,1983,07,NS
1819,1983-07,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",61.6,1983,07,NS
1820,1983-07,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",70.0,1983,07,NS
1821,1983-07,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",82.0,1983,07,NS
1822,1983-07,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",78.9,1983,07,NS
1823,1983-07,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",52.5,1983,07,NS
1824,1983-07,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",58.0,1983,07,NS
1825,1983-07,"Halifax, Nova Scotia",School,"Index, 2002=100",72.1,1983,07,NS
1826,1983-07,"Halifax, Nova Scotia",School,"Index, 2002=100",88.8,1983,07,NS
1827,1983-07,"Halifax, Nova Scotia",School,"Index, 2002=100",79.5,1983,07,NS
1828,1983-07,"Halifax, Nova Scotia",School,"Index, 2002=100",56.8,1983,07,NS
1829,1983-07,"Halifax, Nova Scotia",School,"Index, 2002=100",60.0,1983,07,NS
1830,1983-07,"Montréal, Quebec",Office,"Index, 2002=100",64.8,1983,07,QC
1831,1983-07,"Montréal, Quebec",Office,"Index, 2002=100",66.0,1983,07,QC
1832,1983-07,"Montréal, Quebec",Office,"Index, 2002=100",68.5,1983,07,QC
1833,1983-07,"Montréal, Quebec",Office,"Index, 2002=100",61.7,1983,07,QC
1834,1983-07,"Montréal, Quebec",Office,"Index, 2002=100",54.9,1983,07,QC
1835,1983-07,"Montréal, Quebec",Warehouse,"Index, 2002=100",67.6,1983,07,QC
1836,1983-07,"Montréal, Quebec",Warehouse,"Index, 2002=100",62.8,1983,07,QC
1837,1983-07,"Montréal, Quebec",Warehouse,"Index, 2002=100",71.1,1983,07,QC
1838,1983-07,"Montréal, Quebec",Warehouse,"Index, 2002=100",59.3,1983,07,QC
1839,1983-07,"Montréal, Quebec",Warehouse,"Index, 2002=100",57.5,1983,07,QC
1840,1983-07,"Montréal, Quebec",Shopping centre,"Index, 2002=100",67.8,1983,07,QC
1841,1983-07,"Montréal, Quebec",Shopping centre,"Index, 2002=100",61.9,1983,07,QC
1842,1983-07,"Montréal, Quebec",Shopping centre,"Index, 2002=100",69.6,1983,07,QC
1843,1983-07,"Montréal, Quebec",Shopping centre,"Index, 2002=100",71.7,1983,07,QC
1844,1983-07,"Montréal, Quebec",Shopping centre,"Index, 2002=100",64.6,1983,07,QC
1845,1983-07,"Montréal, Quebec",Light factory,"Index, 2002=100",59.7,1983,07,QC
1846,1983-07,"Montréal, Quebec",Light factory,"Index, 2002=100",60.0,1983,07,QC
1847,1983-07,"Montréal, Quebec",Light factory,"Index, 2002=100",64.4,1983,07,QC
1848,1983-07,"Montréal, Quebec",Light factory,"Index, 2002=100",57.0,1983,07,QC
1849,1983-07,"Montréal, Quebec",Light factory,"Index, 2002=100",56.2,1983,07,QC
1850,1983-07,"Montréal, Quebec",School,"Index, 2002=100",62.6,1983,07,QC
1851,1983-07,"Montréal, Quebec",School,"Index, 2002=100",58.4,1983,07,QC
1852,1983-07,"Montréal, Quebec",School,"Index, 2002=100",68.2,1983,07,QC
1853,1983-07,"Montréal, Quebec",School,"Index, 2002=100",60.6,1983,07,QC
1854,1983-07,"Montréal, Quebec",School,"Index, 2002=100",53.2,1983,07,QC
1855,1983-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",58.3,1983,07,ON
1856,1983-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",51.5,1983,07,ON
1857,1983-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",64.8,1983,07,ON
1858,1983-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",58.2,1983,07,ON
1859,1983-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",60.1,1983,07,ON
1860,1983-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",59.0,1983,07,ON
1861,1983-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",57.4,1983,07,ON
1862,1983-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",60.3,1983,07,ON
1863,1983-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",53.5,1983,07,ON
1864,1983-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",60.1,1983,07,ON
1865,1983-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",58.6,1983,07,ON
1866,1983-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",54.2,1983,07,ON
1867,1983-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",57.6,1983,07,ON
1868,1983-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",68.3,1983,07,ON
1869,1983-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",71.4,1983,07,ON
1870,1983-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",53.5,1983,07,ON
1871,1983-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",58.2,1983,07,ON
1872,1983-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",57.0,1983,07,ON
1873,1983-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",48.1,1983,07,ON
1874,1983-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",59.9,1983,07,ON
1875,1983-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",56.8,1983,07,ON
1876,1983-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",54.5,1983,07,ON
1877,1983-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",59.7,1983,07,ON
1878,1983-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",55.6,1983,07,ON
1879,1983-07,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",55.0,1983,07,ON
1880,1983-07,"Toronto, Ontario",Office,"Index, 2002=100",56.3,1983,07,ON
1881,1983-07,"Toronto, Ontario",Office,"Index, 2002=100",50.6,1983,07,ON
1882,1983-07,"Toronto, Ontario",Office,"Index, 2002=100",62.5,1983,07,ON
1883,1983-07,"Toronto, Ontario",Office,"Index, 2002=100",55.4,1983,07,ON
1884,1983-07,"Toronto, Ontario",Office,"Index, 2002=100",54.0,1983,07,ON
1885,1983-07,"Toronto, Ontario",Warehouse,"Index, 2002=100",50.9,1983,07,ON
1886,1983-07,"Toronto, Ontario",Warehouse,"Index, 2002=100",48.3,1983,07,ON
1887,1983-07,"Toronto, Ontario",Warehouse,"Index, 2002=100",51.2,1983,07,ON
1888,1983-07,"Toronto, Ontario",Warehouse,"Index, 2002=100",53.2,1983,07,ON
1889,1983-07,"Toronto, Ontario",Warehouse,"Index, 2002=100",56.9,1983,07,ON
1890,1983-07,"Toronto, Ontario",Shopping centre,"Index, 2002=100",54.9,1983,07,ON
1891,1983-07,"Toronto, Ontario",Shopping centre,"Index, 2002=100",51.9,1983,07,ON
1892,1983-07,"Toronto, Ontario",Shopping centre,"Index, 2002=100",53.7,1983,07,ON
1893,1983-07,"Toronto, Ontario",Shopping centre,"Index, 2002=100",61.8,1983,07,ON
1895,1983-07,"Toronto, Ontario",Light factory,"Index, 2002=100",49.4,1983,07,ON
1896,1983-07,"Toronto, Ontario",Light factory,"Index, 2002=100",52.1,1983,07,ON
1897,1983-07,"Toronto, Ontario",Light factory,"Index, 2002=100",48.4,1983,07,ON
1898,1983-07,"Toronto, Ontario",Light factory,"Index, 2002=100",51.7,1983,07,ON
1899,1983-07,"Toronto, Ontario",Light factory,"Index, 2002=100",50.0,1983,07,ON
1900,1983-07,"Toronto, Ontario",School,"Index, 2002=100",56.4,1983,07,ON
1901,1983-07,"Toronto, Ontario",School,"Index, 2002=100",55.9,1983,07,ON
1902,1983-07,"Toronto, Ontario",School,"Index, 2002=100",57.7,1983,07,ON
1903,1983-07,"Toronto, Ontario",School,"Index, 2002=100",55.8,1983,07,ON
1904,1983-07,"Toronto, Ontario",School,"Index, 2002=100",51.7,1983,07,ON
1905,1983-07,"Calgary, Alberta",Office,"Index, 2002=100",67.1,1983,07,AB
1906,1983-07,"Calgary, Alberta",Office,"Index, 2002=100",54.2,1983,07,AB
1907,1983-07,"Calgary, Alberta",Office,"Index, 2002=100",72.9,1983,07,AB
1908,1983-07,"Calgary, Alberta",Office,"Index, 2002=100",60.3,1983,07,AB
1909,1983-07,"Calgary, Alberta",Office,"Index, 2002=100",85.3,1983,07,AB
1910,1983-07,"Calgary, Alberta",Warehouse,"Index, 2002=100",67.4,1983,07,AB
1911,1983-07,"Calgary, Alberta",Warehouse,"Index, 2002=100",57.2,1983,07,AB
1912,1983-07,"Calgary, Alberta",Warehouse,"Index, 2002=100",70.4,1983,07,AB
1913,1983-07,"Calgary, Alberta",Warehouse,"Index, 2002=100",61.4,1983,07,AB
1914,1983-07,"Calgary, Alberta",Warehouse,"Index, 2002=100",76.5,1983,07,AB
1915,1983-07,"Calgary, Alberta",Shopping centre,"Index, 2002=100",66.1,1983,07,AB
1916,1983-07,"Calgary, Alberta",Shopping centre,"Index, 2002=100",55.4,1983,07,AB
1917,1983-07,"Calgary, Alberta",Shopping centre,"Index, 2002=100",67.5,1983,07,AB
1918,1983-07,"Calgary, Alberta",Shopping centre,"Index, 2002=100",67.4,1983,07,AB
1919,1983-07,"Calgary, Alberta",Shopping centre,"Index, 2002=100",76.3,1983,07,AB
1920,1983-07,"Calgary, Alberta",Light factory,"Index, 2002=100",65.9,1983,07,AB
1921,1983-07,"Calgary, Alberta",Light factory,"Index, 2002=100",57.0,1983,07,AB
1922,1983-07,"Calgary, Alberta",Light factory,"Index, 2002=100",72.9,1983,07,AB
1923,1983-07,"Calgary, Alberta",Light factory,"Index, 2002=100",60.3,1983,07,AB
1924,1983-07,"Calgary, Alberta",Light factory,"Index, 2002=100",75.9,1983,07,AB
1925,1983-07,"Calgary, Alberta",School,"Index, 2002=100",64.6,1983,07,AB
1926,1983-07,"Calgary, Alberta",School,"Index, 2002=100",55.8,1983,07,AB
1927,1983-07,"Calgary, Alberta",School,"Index, 2002=100",67.9,1983,07,AB
1928,1983-07,"Calgary, Alberta",School,"Index, 2002=100",59.7,1983,07,AB
1929,1983-07,"Calgary, Alberta",School,"Index, 2002=100",72.0,1983,07,AB
1930,1983-07,"Edmonton, Alberta",Office,"Index, 2002=100",70.5,1983,07,AB
1931,1983-07,"Edmonton, Alberta",Office,"Index, 2002=100",64.9,1983,07,AB
1932,1983-07,"Edmonton, Alberta",Office,"Index, 2002=100",76.0,1983,07,AB
1933,1983-07,"Edmonton, Alberta",Office,"Index, 2002=100",62.2,1983,07,AB
1935,1983-07,"Edmonton, Alberta",Warehouse,"Index, 2002=100",73.4,1983,07,AB
1936,1983-07,"Edmonton, Alberta",Warehouse,"Index, 2002=100",65.7,1983,07,AB
1937,1983-07,"Edmonton, Alberta",Warehouse,"Index, 2002=100",76.3,1983,07,AB
1938,1983-07,"Edmonton, Alberta",Warehouse,"Index, 2002=100",66.2,1983,07,AB
1939,1983-07,"Edmonton, Alberta",Warehouse,"Index, 2002=100",76.0,1983,07,AB
1940,1983-07,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",71.2,1983,07,AB
1941,1983-07,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",63.5,1983,07,AB
1942,1983-07,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",73.5,1983,07,AB
1943,1983-07,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",74.4,1983,07,AB
1944,1983-07,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",62.9,1983,07,AB
1945,1983-07,"Edmonton, Alberta",Light factory,"Index, 2002=100",69.5,1983,07,AB
1946,1983-07,"Edmonton, Alberta",Light factory,"Index, 2002=100",64.6,1983,07,AB
1947,1983-07,"Edmonton, Alberta",Light factory,"Index, 2002=100",73.9,1983,07,AB
1948,1983-07,"Edmonton, Alberta",Light factory,"Index, 2002=100",66.0,1983,07,AB
1949,1983-07,"Edmonton, Alberta",Light factory,"Index, 2002=100",67.5,1983,07,AB
1950,1983-07,"Edmonton, Alberta",School,"Index, 2002=100",68.8,1983,07,AB
1951,1983-07,"Edmonton, Alberta",School,"Index, 2002=100",66.7,1983,07,AB
1952,1983-07,"Edmonton, Alberta",School,"Index, 2002=100",72.8,1983,07,AB
1953,1983-07,"Edmonton, Alberta",School,"Index, 2002=100",61.3,1983,07,AB
1954,1983-07,"Edmonton, Alberta",School,"Index, 2002=100",69.3,1983,07,AB
1955,1983-07,"Vancouver, British Columbia",Office,"Index, 2002=100",70.9,1983,07,BC
1956,1983-07,"Vancouver, British Columbia",Office,"Index, 2002=100",71.0,1983,07,BC
1957,1983-07,"Vancouver, British Columbia",Office,"Index, 2002=100",72.0,1983,07,BC
1958,1983-07,"Vancouver, British Columbia",Office,"Index, 2002=100",64.2,1983,07,BC
1959,1983-07,"Vancouver, British Columbia",Office,"Index, 2002=100",66.9,1983,07,BC
1960,1983-07,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",73.8,1983,07,BC
1961,1983-07,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",66.7,1983,07,BC
1962,1983-07,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",74.5,1983,07,BC
1963,1983-07,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",72.2,1983,07,BC
1964,1983-07,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",69.6,1983,07,BC
1965,1983-07,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",71.0,1983,07,BC
1966,1983-07,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",66.1,1983,07,BC
1967,1983-07,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",71.2,1983,07,BC
1968,1983-07,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",72.3,1983,07,BC
1969,1983-07,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",63.3,1983,07,BC
1970,1983-07,"Vancouver, British Columbia",Light factory,"Index, 2002=100",69.2,1983,07,BC
1971,1983-07,"Vancouver, British Columbia",Light factory,"Index, 2002=100",67.3,1983,07,BC
1972,1983-07,"Vancouver, British Columbia",Light factory,"Index, 2002=100",73.6,1983,07,BC
1973,1983-07,"Vancouver, British Columbia",Light factory,"Index, 2002=100",67.0,1983,07,BC
1974,1983-07,"Vancouver, British Columbia",Light factory,"Index, 2002=100",60.8,1983,07,BC
1975,1983-07,"Vancouver, British Columbia",School,"Index, 2002=100",68.4,1983,07,BC
1976,1983-07,"Vancouver, British Columbia",School,"Index, 2002=100",69.6,1983,07,BC
1977,1983-07,"Vancouver, British Columbia",School,"Index, 2002=100",70.1,1983,07,BC
1978,1983-07,"Vancouver, British Columbia",School,"Index, 2002=100",64.5,1983,07,BC
1979,1983-07,"Vancouver, British Columbia",School,"Index, 2002=100",60.4,1983,07,BC
1980,1983-10,Seven census metropolitan area composite,Office,"Index, 2002=100",64.1,1983,10,Canada
1981,1983-10,Seven census metropolitan area composite,Warehouse,"Index, 2002=100",58.2,1983,10,Canada
1982,1983-10,Seven census metropolitan area composite,Shopping centre,"Index, 2002=100",64.0,1983,10,Canada
1983,1983-10,Seven census metropolitan area composite,Light factory,"Index, 2002=100",56.1,1983,10,Canada
1984,1983-10,Seven census metropolitan area composite,School,"Index, 2002=100",63.1,1983,10,Canada
1985,1983-10,"Halifax, Nova Scotia",Office,"Index, 2002=100",79.0,1983,10,NS
1986,1983-10,"Halifax, Nova Scotia",Office,"Index, 2002=100",85.0,1983,10,NS
1987,1983-10,"Halifax, Nova Scotia",Office,"Index, 2002=100",91.1,1983,10,NS
1988,1983-10,"Halifax, Nova Scotia",Office,"Index, 2002=100",59.0,1983,10,NS
1989,1983-10,"Halifax, Nova Scotia",Office,"Index, 2002=100",62.8,1983,10,NS
1990,1983-10,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",77.6,1983,10,NS
1991,1983-10,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",77.7,1983,10,NS
1992,1983-10,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",82.7,1983,10,NS
1993,1983-10,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",58.3,1983,10,NS
1994,1983-10,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",63.4,1983,10,NS
1995,1983-10,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",74.0,1983,10,NS
1996,1983-10,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",73.7,1983,10,NS
1997,1983-10,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",78.7,1983,10,NS
1998,1983-10,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",65.8,1983,10,NS
1999,1983-10,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",62.2,1983,10,NS
2000,1983-10,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",70.0,1983,10,NS
2001,1983-10,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",81.4,1983,10,NS
2002,1983-10,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",78.9,1983,10,NS
2003,1983-10,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",52.9,1983,10,NS
2004,1983-10,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",58.6,1983,10,NS
2005,1983-10,"Halifax, Nova Scotia",School,"Index, 2002=100",72.1,1983,10,NS
2006,1983-10,"Halifax, Nova Scotia",School,"Index, 2002=100",88.7,1983,10,NS
2007,1983-10,"Halifax, Nova Scotia",School,"Index, 2002=100",79.1,1983,10,NS
2008,1983-10,"Halifax, Nova Scotia",School,"Index, 2002=100",57.3,1983,10,NS
2009,1983-10,"Halifax, Nova Scotia",School,"Index, 2002=100",60.2,1983,10,NS
2010,1983-10,"Montréal, Quebec",Office,"Index, 2002=100",65.3,1983,10,QC
2011,1983-10,"Montréal, Quebec",Office,"Index, 2002=100",66.1,1983,10,QC
2012,1983-10,"Montréal, Quebec",Office,"Index, 2002=100",69.4,1983,10,QC
2013,1983-10,"Montréal, Quebec",Office,"Index, 2002=100",61.0,1983,10,QC
2014,1983-10,"Montréal, Quebec",Office,"Index, 2002=100",54.9,1983,10,QC
2015,1983-10,"Montréal, Quebec",Warehouse,"Index, 2002=100",67.7,1983,10,QC
2016,1983-10,"Montréal, Quebec",Warehouse,"Index, 2002=100",62.7,1983,10,QC
2017,1983-10,"Montréal, Quebec",Warehouse,"Index, 2002=100",71.2,1983,10,QC
2018,1983-10,"Montréal, Quebec",Warehouse,"Index, 2002=100",59.3,1983,10,QC
2019,1983-10,"Montréal, Quebec",Warehouse,"Index, 2002=100",57.7,1983,10,QC
2020,1983-10,"Montréal, Quebec",Shopping centre,"Index, 2002=100",67.9,1983,10,QC
2021,1983-10,"Montréal, Quebec",Shopping centre,"Index, 2002=100",61.9,1983,10,QC
2022,1983-10,"Montréal, Quebec",Shopping centre,"Index, 2002=100",69.8,1983,10,QC
2023,1983-10,"Montréal, Quebec",Shopping centre,"Index, 2002=100",71.7,1983,10,QC
2024,1983-10,"Montréal, Quebec",Shopping centre,"Index, 2002=100",65.0,1983,10,QC
2025,1983-10,"Montréal, Quebec",Light factory,"Index, 2002=100",59.8,1983,10,QC
2026,1983-10,"Montréal, Quebec",Light factory,"Index, 2002=100",59.9,1983,10,QC
2027,1983-10,"Montréal, Quebec",Light factory,"Index, 2002=100",64.6,1983,10,QC
2028,1983-10,"Montréal, Quebec",Light factory,"Index, 2002=100",57.0,1983,10,QC
2029,1983-10,"Montréal, Quebec",Light factory,"Index, 2002=100",56.3,1983,10,QC
2030,1983-10,"Montréal, Quebec",School,"Index, 2002=100",62.8,1983,10,QC
2031,1983-10,"Montréal, Quebec",School,"Index, 2002=100",58.1,1983,10,QC
2032,1983-10,"Montréal, Quebec",School,"Index, 2002=100",68.7,1983,10,QC
2033,1983-10,"Montréal, Quebec",School,"Index, 2002=100",61.0,1983,10,QC
2034,1983-10,"Montréal, Quebec",School,"Index, 2002=100",53.7,1983,10,QC
2035,1983-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",59.0,1983,10,ON
2036,1983-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",52.4,1983,10,ON
2037,1983-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",65.4,1983,10,ON
2038,1983-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",58.3,1983,10,ON
2039,1983-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",60.6,1983,10,ON
2040,1983-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",59.6,1983,10,ON
2041,1983-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",58.7,1983,10,ON
2042,1983-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",60.8,1983,10,ON
2043,1983-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",54.3,1983,10,ON
2044,1983-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",60.4,1983,10,ON
2045,1983-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",59.2,1983,10,ON
2046,1983-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",55.3,1983,10,ON
2047,1983-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",58.1,1983,10,ON
2048,1983-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",68.5,1983,10,ON
2049,1983-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",71.5,1983,10,ON
2050,1983-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",54.3,1983,10,ON
2051,1983-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",59.2,1983,10,ON
2052,1983-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",57.6,1983,10,ON
2053,1983-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",49.3,1983,10,ON
2054,1983-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",60.2,1983,10,ON
2055,1983-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",57.2,1983,10,ON
2056,1983-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",55.4,1983,10,ON
2057,1983-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",60.2,1983,10,ON
2058,1983-10,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",55.9,1983,10,ON
2060,1983-10,"Toronto, Ontario",Office,"Index, 2002=100",56.6,1983,10,ON
2061,1983-10,"Toronto, Ontario",Office,"Index, 2002=100",50.5,1983,10,ON
2062,1983-10,"Toronto, Ontario",Office,"Index, 2002=100",63.2,1983,10,ON
2063,1983-10,"Toronto, Ontario",Office,"Index, 2002=100",55.4,1983,10,ON
2064,1983-10,"Toronto, Ontario",Office,"Index, 2002=100",54.2,1983,10,ON
2065,1983-10,"Toronto, Ontario",Warehouse,"Index, 2002=100",51.1,1983,10,ON
2066,1983-10,"Toronto, Ontario",Warehouse,"Index, 2002=100",48.3,1983,10,ON
2067,1983-10,"Toronto, Ontario",Warehouse,"Index, 2002=100",51.4,1983,10,ON
2068,1983-10,"Toronto, Ontario",Warehouse,"Index, 2002=100",53.2,1983,10,ON
2069,1983-10,"Toronto, Ontario",Warehouse,"Index, 2002=100",56.5,1983,10,ON
2070,1983-10,"Toronto, Ontario",Shopping centre,"Index, 2002=100",55.1,1983,10,ON
2071,1983-10,"Toronto, Ontario",Shopping centre,"Index, 2002=100",51.9,1983,10,ON
2072,1983-10,"Toronto, Ontario",Shopping centre,"Index, 2002=100",53.9,1983,10,ON
2073,1983-10,"Toronto, Ontario",Shopping centre,"Index, 2002=100",61.8,1983,10,ON
2074,1983-10,"Toronto, Ontario",Shopping centre,"Index, 2002=100",62.7,1983,10,ON
2075,1983-10,"Toronto, Ontario",Light factory,"Index, 2002=100",49.6,1983,10,ON
2076,1983-10,"Toronto, Ontario",Light factory,"Index, 2002=100",52.1,1983,10,ON
2077,1983-10,"Toronto, Ontario",Light factory,"Index, 2002=100",48.9,1983,10,ON
2078,1983-10,"Toronto, Ontario",Light factory,"Index, 2002=100",51.7,1983,10,ON
2079,1983-10,"Toronto, Ontario",Light factory,"Index, 2002=100",50.2,1983,10,ON
2080,1983-10,"Toronto, Ontario",School,"Index, 2002=100",56.7,1983,10,ON
2081,1983-10,"Toronto, Ontario",School,"Index, 2002=100",55.9,1983,10,ON
2082,1983-10,"Toronto, Ontario",School,"Index, 2002=100",58.4,1983,10,ON
